红潮报告编号,报告日期,消退日期,组别,品种,最近水质监测点,经度,纬度,最近水质检测点距离
1987S0031,1987-09-30 00:00:00,1987-10-01 00:00:00,硅藻,中肋骨条藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1987S0032,1987-10-05 00:00:00,1987-10-06 00:00:00,甲藻,叉角藻,PM3,114.285465343862,22.3668797763723,0.004346118470522067
1987S0033,1987-10-07 00:00:00,1987-10-08 00:00:00,甲藻,叉角藻,PM9,114.34343994363,22.3388148291569,0.007609743321179027
1987S0034,1987-12-07 00:00:00,1987-12-10 00:00:00,其他藻类,红色中缢虫,TM2,114.218635092859,22.4164807494434,0.004117882294862863
1987S0035,1987-12-11 00:00:00,1987-12-12 00:00:00,其他藻类,红色中缢虫,MM3,114.289410351792,22.549724182846,0.024135895690873717
1987S0036,1987-12-23 00:00:00,1987-12-29 00:00:00,甲藻,夜光藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1987S0039,1987-12-29 00:00:00,1987-12-30 00:00:00,甲藻,夜光藻,PM1,114.28560009469,22.3949090858071,0.007543908674747646
1987S0040,1987-12-29 00:00:00,1987-12-30 00:00:00,甲藻,夜光藻,SM1,114.21488622222,22.2209703569802,0.018666298072893103
1987S0038,1987-12-29 00:00:00,1987-12-30 00:00:00,甲藻,夜光藻,TM8,114.315073952468,22.481778601221,0.01730062272490892
1987S0037,1987-12-29 00:00:00,1987-12-30 00:00:00,其他藻类,微尖隐藻,TM3,114.20747884304,22.455013468848,0.008638501056512883
1988S0001,1988-01-04 00:00:00,1988-01-05 00:00:00,甲藻,夜光藻,MM3,114.289410351792,22.549724182846,0.024135895690873717
1988S0002,1988-01-04 00:00:00,1988-01-26 00:00:00,甲藻,夜光藻,TM4,114.222029650023,22.4443790007185,0.011896418287912325
1988S0002,1988-01-04 00:00:00,1988-01-26 00:00:00,其他藻类,红色中缢虫,TM4,114.222029650023,22.4443790007185,0.011896418287912325
1988S0003,1988-01-22 00:00:00,1988-01-23 00:00:00,甲藻,夜光藻,WM4,114.055723398354,22.3511563536637,0.015362030568524952
1988S0004,1988-01-26 00:00:00,1988-01-27 00:00:00,甲藻,多纹膝沟藻,MM3,114.300164310639,22.544793676824,0.01985818275895925
1988S0005,1988-01-29 00:00:00,1988-01-31 00:00:00,甲藻,多纹膝沟藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0006,1988-02-02 00:00:00,1988-02-03 00:00:00,甲藻,夜光藻,TM6,114.240494257738,22.4394894853777,0.004542368572819319
1988S0008,1988-02-03 00:00:00,1988-02-04 00:00:00,甲藻,多纹膝沟藻,MM17,114.339721941132,22.4848956300312,0.0206743517430728
1988S0007,1988-02-03 00:00:00,1988-02-04 00:00:00,硅藻,中肋骨条藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0010,1988-02-04 00:00:00,1988-02-05 00:00:00,甲藻,多纹膝沟藻,PM7,114.288800994762,22.3442848112631,0.007114781695283292
1988S0009,1988-02-04 00:00:00,1988-02-05 00:00:00,甲藻,叉角藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0009,1988-02-04 00:00:00,1988-02-05 00:00:00,甲藻,多纹膝沟藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0012,1988-02-15 00:00:00,1988-02-16 00:00:00,甲藻,多纹膝沟藻,TM8,114.315073952468,22.481778601221,0.01730062272490892
1988S0011,1988-02-15 00:00:00,1988-02-16 00:00:00,其他藻类,赤潮异弯藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0013,1988-02-22 00:00:00,1988-02-23 00:00:00,其他藻类,赤潮异弯藻,TM4,114.222221795156,22.4435705225056,0.011149819684472356
1988S0013,1988-02-22 00:00:00,1988-02-23 00:00:00,甲藻,微小原甲藻,TM4,114.222221795156,22.4435705225056,0.011149819684472356
1988S0013,1988-02-22 00:00:00,1988-02-23 00:00:00,甲藻,多纹膝沟藻,TM4,114.222221795156,22.4435705225056,0.011149819684472356
1988S0014,1988-02-23 00:00:00,1988-02-27 00:00:00,甲藻,夜光藻,TM4,114.222514767629,22.4442531151214,0.011882812915149638
1988S0014,1988-02-23 00:00:00,1988-02-27 00:00:00,甲藻,微小原甲藻,TM4,114.222514767629,22.4442531151214,0.011882812915149638
1988S0014,1988-02-23 00:00:00,1988-02-27 00:00:00,甲藻,多纹膝沟藻,TM4,114.222514767629,22.4442531151214,0.011882812915149638
1988S0015,1988-02-26 00:00:00,1988-02-27 00:00:00,甲藻,多纹膝沟藻,PM9,114.369486599079,22.3478344112122,0.033374255494493986
1988S0016,1988-02-26 00:00:00,1988-02-28 00:00:00,甲藻,多纹膝沟藻,TM8,114.315079454233,22.4817706407252,0.017301455920885465
1988S0017,1988-02-28 00:00:00,1988-02-29 00:00:00,其他藻类,品种不详,EM2,114.284729767617,22.2558400602307,0.01960660752194308
1988S0019,1988-02-29 00:00:00,1988-03-01 00:00:00,甲藻,夜光藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0018,1988-02-29 00:00:00,1988-03-01 00:00:00,甲藻,多纹膝沟藻,SM1,114.22803341904,22.2215511720813,0.009850408589321619
1988S0020,1988-03-01 00:00:00,1988-03-05 00:00:00,甲藻,多纹膝沟藻,TM8,114.315079454233,22.4817706407252,0.017301455920885465
1988S0021,1988-03-11 00:00:00,1988-03-13 00:00:00,甲藻,夜光藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0021,1988-03-11 00:00:00,1988-03-13 00:00:00,甲藻,多纹膝沟藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0021,1988-03-11 00:00:00,1988-03-13 00:00:00,其他藻类,异双鞭裸藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0022,1988-03-14 00:00:00,1988-03-17 00:00:00,甲藻,多纹膝沟藻,TM4,114.222221795156,22.4435705225056,0.011149819684472356
1988S0023,1988-03-15 00:00:00,1988-03-16 00:00:00,甲藻,多纹膝沟藻,SM1,114.229800122436,22.1913190531676,0.021043130594839317
1988S0024,1988-03-16 00:00:00,1988-03-17 00:00:00,甲藻,多纹膝沟藻,MM19,114.295299027638,22.2837191132157,0.03366986000335672
1988S0025,1988-03-18 00:00:00,1988-03-24 00:00:00,甲藻,多纹膝沟藻,TM5,114.222082861883,22.4542159974872,0.003617523161515413
1988S0026,1988-03-22 00:00:00,1988-03-31 00:00:00,甲藻,微小原甲藻,TM4,114.222221795156,22.4435705225056,0.011149819684472356
1988S0026,1988-03-22 00:00:00,1988-03-31 00:00:00,甲藻,多纹膝沟藻,TM4,114.222221795156,22.4435705225056,0.011149819684472356
1988S0027,1988-03-25 00:00:00,1988-03-26 00:00:00,甲藻,多纹膝沟藻,TM7,114.271787794687,22.4685144182096,0.02049339374182061
1988S0028,1988-04-06 00:00:00,1988-04-08 00:00:00,甲藻,多纹膝沟藻,PM3,114.280379021009,22.3707019401543,0.002043290072465454
1988S0029,1988-04-06 00:00:00,1988-04-19 01:00:00,甲藻,多纹膝沟藻,TM4,114.228623805693,22.4417992136704,0.012791374260482465
1988S0030,1988-04-08 00:00:00,1988-04-13 00:00:00,甲藻,多纹膝沟藻,TM5,114.223096530071,22.4544512421168,0.0028957102712043868
1988S0031,1988-04-19 01:00:00,1988-05-10 01:00:00,甲藻,多纹膝沟藻,TM4,114.228277076302,22.442508152061,0.013070529228391213
1988S0031,1988-04-19 01:00:00,1988-05-10 01:00:00,硅藻,中肋骨条藻,TM4,114.228277076302,22.442508152061,0.013070529228391213
1988S0032,1988-04-24 01:00:00,1988-04-25 01:00:00,甲藻,多纹膝沟藻,PM7,114.289867339822,22.3450617640113,0.006657270420494069
1988S0033,1988-04-26 01:00:00,1988-04-27 01:00:00,甲藻,多纹膝沟藻,MM6,114.353152842604,22.44007776633,0.01581658099536969
1988S0034,1988-05-01 01:00:00,1988-05-02 01:00:00,甲藻,多纹膝沟藻,SM1,114.25151165126,22.1972054330556,0.02513273477105969
1988S0035,1988-05-03 01:00:00,1988-05-05 01:00:00,甲藻,夜光藻,SM2,114.196667769074,22.2251296538699,0.01851217188061036
1988S0035,1988-05-03 01:00:00,1988-05-05 01:00:00,甲藻,多纹膝沟藻,SM2,114.196667769074,22.2251296538699,0.01851217188061036
1988S0036,1988-05-06 01:00:00,1988-05-07 01:00:00,硅藻,中肋骨条藻,SM3,114.151775791145,22.2463102123313,0.02096656539767209
1988S0037,1988-05-08 01:00:00,1988-05-09 01:00:00,其他藻类,品种不详,VM8,114.115569978617,22.2811509902727,0.01225796422126457
1988S0039,1988-05-17 01:00:00,1988-05-20 01:00:00,甲藻,微小原甲藻,TM4,114.222067368922,22.4444594876187,0.011982929680269608
1988S0038,1988-05-17 01:00:00,1988-05-18 01:00:00,甲藻,夜光藻,MM16,114.427227260817,22.4659857141687,0.03035266111063201
1988S0040,1988-05-18 01:00:00,1988-05-22 01:00:00,甲藻,夜光藻,SM2,114.195458765247,22.2358870947389,0.020904150899294375
1988S0041,1988-05-19 01:00:00,1988-05-22 01:00:00,甲藻,夜光藻,SM5,114.118958177406,22.2178141232517,0.016903183267197353
1988S0042,1988-05-20 01:00:00,1988-05-21 01:00:00,甲藻,夜光藻,SM12,113.9944550661,22.1976315228816,0.026089058348567673
1988S0043,1988-05-27 01:00:00,1988-05-28 01:00:00,硅藻,小环藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0044,1988-05-31 01:00:00,1988-06-05 01:00:00,甲藻,的里亚斯特原甲藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0045,1988-06-06 01:00:00,1988-06-11 01:00:00,甲藻,叉角藻,TM8,114.300599707838,22.4723192011877,0.0010382606873550646
1988S0045,1988-06-06 01:00:00,1988-06-11 01:00:00,硅藻,菱形藻,TM8,114.300599707838,22.4723192011877,0.0010382606873550646
1988S0046,1988-06-10 01:00:00,1988-06-11 01:00:00,甲藻,夜光藻,SM2,114.195408918907,22.2363514493101,0.02112843356004502
1988S0047,1988-06-14 01:00:00,1988-06-21 01:00:00,甲藻,反曲原甲藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0047,1988-06-14 01:00:00,1988-06-21 01:00:00,甲藻,叉角藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0048,1988-06-15 01:00:00,1988-06-24 01:00:00,甲藻,叉角藻,TM8,114.313125219999,22.4817484732891,0.015621708408386293
1988S0049,1988-06-21 01:00:00,1988-06-25 01:00:00,甲藻,反曲原甲藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0049,1988-06-21 01:00:00,1988-06-25 01:00:00,甲藻,微小原甲藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0050,1988-06-22 01:00:00,1988-06-25 01:00:00,甲藻,叉角藻,MM17,114.352873934243,22.4865907681369,0.016982415549208953
1988S0051,1988-06-24 01:00:00,1988-06-25 01:00:00,其他藻类,品种不详,MM5,114.422516966563,22.5408351879443,0.03509093617853155
1988S0052,1988-06-24 01:00:00,1988-06-25 01:00:00,甲藻,多纹膝沟藻,PM7,114.288800994762,22.3442848112631,0.007114781695283292
1988S0053,1988-06-27 01:00:00,1988-06-28 01:00:00,甲藻,多纹膝沟藻,PM9,114.35257804742,22.3490665389581,0.017410815906051064
1988S0054,1988-06-28 01:00:00,1988-06-29 01:00:00,硅藻,角毛藻,TM3,114.210163406865,22.4402940423931,0.010232141600014965
1988S0055,1988-07-04 01:00:00,1988-07-13 01:00:00,甲藻,反曲原甲藻,TM3,114.207795413943,22.4542479248503,0.008173739085407574
1988S0056,1988-07-07 01:00:00,1988-07-08 01:00:00,甲藻,反曲原甲藻,TM7,114.277658067072,22.4234162133539,0.026972582300478172
1988S0057,1988-07-22 01:00:00,1988-07-23 01:00:00,硅藻,微小细柱藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0057,1988-07-22 01:00:00,1988-07-23 01:00:00,硅藻,假柔弱拟菱形藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0058,1988-07-23 01:00:00,1988-07-24 01:00:00,硅藻,角毛藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0058,1988-07-23 01:00:00,1988-07-24 01:00:00,硅藻,微小细柱藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0059,1988-07-24 01:00:00,1988-07-25 01:00:00,其他藻类,品种不详,VM5,114.170044325348,22.2892996813834,0.005346822860355414
1988S0060,1988-07-25 01:00:00,1988-07-26 01:00:00,硅藻,假柔弱拟菱形藻,SM3,114.152441353339,22.2463035134265,0.02103729802904026
1988S0061,1988-08-05 01:00:00,1988-08-06 01:00:00,甲藻,叉角藻,TM8,114.313363898534,22.4819011920806,0.015905050700874012
1988S0062,1988-08-22 01:00:00,1988-08-23 01:00:00,硅藻,中肋骨条藻,TM6,114.249638507658,22.4468200279783,0.008413497892991588
1988S0064,1988-08-23 01:00:00,1988-08-24 01:00:00,硅藻,中肋骨条藻,SM1,114.227667212047,22.2218380568178,0.01024855783998372
1988S0064,1988-08-23 01:00:00,1988-08-24 01:00:00,硅藻,假柔弱拟菱形藻,SM1,114.227667212047,22.2218380568178,0.01024855783998372
1988S0063,1988-08-23 01:00:00,1988-08-24 01:00:00,硅藻,中肋骨条藻,VM5,114.171687498677,22.2899846877373,0.004126042579245305
1988S0065,1988-08-25 01:00:00,1988-08-26 01:00:00,硅藻,中肋骨条藻,SM3,114.146386437213,22.2458411875354,0.02065333954517427
1988S0066,1988-08-31 01:00:00,1988-09-02 01:00:00,甲藻,米氏凯伦藻,PM6,114.264771390968,22.3552586836193,0.006505017796254895
1988S0066,1988-08-31 01:00:00,1988-09-02 01:00:00,甲藻,锥状斯氏藻,PM6,114.264771390968,22.3552586836193,0.006505017796254895
1988S0067,1988-09-06 01:00:00,1988-09-11 01:00:00,硅藻,中肋骨条藻,VM6,114.165171205005,22.2903754850595,0.004177111901626763
1988S0068,1988-09-07 01:00:00,1988-09-09 01:00:00,硅藻,中肋骨条藻,SM3,114.151775791145,22.2463102123313,0.02096656539767209
1988S0069,1988-09-28 00:00:00,1988-09-29 00:00:00,硅藻,脆指管藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0070,1988-10-04 00:00:00,1988-10-05 00:00:00,硅藻,角毛藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0072,1988-10-12 00:00:00,1988-10-19 00:00:00,甲藻,微小原甲藻,TM3,114.196851832574,22.4479383092457,0.006173219041199592
1988S0072,1988-10-12 00:00:00,1988-10-19 00:00:00,甲藻,的里亚斯特原甲藻,TM3,114.196851832574,22.4479383092457,0.006173219041199592
1988S0071,1988-10-12 00:00:00,1988-10-13 00:00:00,甲藻,叉角藻,TM7,114.255833854316,22.4497893416089,0.011858688916603738
1988S0073,1988-10-17 00:00:00,1988-10-18 00:00:00,甲藻,叉角藻,MM6,114.356442566486,22.4712940624665,0.017014828774389458
1988S0073,1988-10-17 00:00:00,1988-10-18 00:00:00,甲藻,微小原甲藻,MM6,114.356442566486,22.4712940624665,0.017014828774389458
1988S0074,1988-10-18 00:00:00,1988-10-19 00:00:00,甲藻,夜光藻,NM2,113.980155148193,22.3787062708825,0.02653977371421648
1988S0076,1988-10-20 00:00:00,1988-10-21 00:00:00,甲藻,原甲藻,MM3,114.289410351792,22.549724182846,0.024135895690873717
1988S0076,1988-10-20 00:00:00,1988-10-21 00:00:00,甲藻,叉角藻,MM3,114.289410351792,22.549724182846,0.024135895690873717
1988S0075,1988-10-20 00:00:00,1988-10-21 00:00:00,甲藻,叉角藻,PM7,114.288800994762,22.3442848112631,0.007114781695283292
1988S0077,1988-10-22 00:00:00,1988-10-23 00:00:00,其他藻类,品种不详,SM2,114.195461909277,22.2358958902674,0.02091170235275924
1988S0078,1988-11-04 00:00:00,1988-11-11 00:00:00,硅藻,脆指管藻,TM3,114.198383991729,22.4441311438287,0.005797460351347169
1988S0078,1988-11-04 00:00:00,1988-11-11 00:00:00,硅藻,微小细柱藻,TM3,114.198383991729,22.4441311438287,0.005797460351347169
1988S0079,1988-12-08 00:00:00,1988-12-09 00:00:00,甲藻,夜光藻,MM3,114.289410351792,22.549724182846,0.024135895690873717
1988S0080,1988-12-14 00:00:00,1988-12-15 00:00:00,甲藻,夜光藻,PM4,114.324754251928,22.3769740618976,0.012329890559209595
1988S0081,1988-12-20 00:00:00,1988-12-21 00:00:00,甲藻,夜光藻,MM1,114.268905502273,22.5508857574074,0.031076877299291605
1988S0082,1988-12-20 00:00:00,1988-12-21 00:00:00,甲藻,夜光藻,MM7,114.296378686413,22.520828459052,0.002742567096357193
1988S0083,1988-12-20 00:00:00,1988-12-21 00:00:00,甲藻,夜光藻,WM4,114.066947188192,22.3452237274124,0.005490864024994143
1988S0084,1988-12-20 00:00:00,1988-12-21 00:00:00,甲藻,微小原甲藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0084,1988-12-20 00:00:00,1988-12-21 00:00:00,甲藻,的里亚斯特原甲藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1988S0085,1988-12-20 00:00:00,1988-12-23 00:00:00,甲藻,夜光藻,MM6,114.356442566486,22.4712940624665,0.017014828774389458
1988S0087,1988-12-21 00:00:00,1988-12-25 00:00:00,甲藻,夜光藻,SM7,114.088240546513,22.2443622759831,0.020577429071817734
1988S0086,1988-12-21 00:00:00,1988-12-22 00:00:00,甲藻,夜光藻,TM5,114.221939447379,22.4545560428212,0.00344784972661865
1988S0088,1988-12-28 00:00:00,1988-12-30 00:00:00,甲藻,微小原甲藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1989S0001,1989-01-09 00:00:00,1989-01-10 00:00:00,甲藻,夜光藻,MM5,114.424466716507,22.539431330162,0.035942286447225566
1989S0002,1989-01-11 00:00:00,1989-01-12 00:00:00,甲藻,微小原甲藻,TM3,114.193197875767,22.4469245831132,0.009843151647884607
1989S0003,1989-01-19 00:00:00,1989-01-20 00:00:00,甲藻,夜光藻,MM6,114.360111656222,22.4584835086808,0.010572001915902175
1989S0004,1989-01-20 00:00:00,1989-01-27 00:00:00,硅藻,中肋骨条藻,TM6,114.242825738186,22.4391209375178,0.004846201032257357
1989S0006,1989-01-30 00:00:00,1989-02-01 00:00:00,甲藻,夜光藻,TM6,114.244387208592,22.4451569244013,0.002928359844122124
1989S0005,1989-01-30 00:00:00,1989-02-02 00:00:00,甲藻,夜光藻,TM7,114.268368172677,22.4542904716947,0.005888622156427023
1989S0007,1989-01-31 00:00:00,1989-03-04 00:00:00,其他藻类,赤潮异弯藻,TM4,114.214982716203,22.4328941278863,0.004620082742802779
1989S0008,1989-02-06 00:00:00,1989-02-07 00:00:00,其他藻类,品种不详,MM6,114.332356779989,22.4666190307851,0.02077681744068829
1989S0009,1989-02-18 00:00:00,1989-02-19 00:00:00,甲藻,夜光藻,MM7,114.296477040907,22.5217183275964,0.0018608879028448682
1989S0010,1989-02-18 00:00:00,1989-02-19 00:00:00,甲藻,夜光藻,MM5,114.422516966563,22.5408351879443,0.03509093617853155
1989S0011,1989-02-20 00:00:00,1989-02-21 00:00:00,其他藻类,品种不详,PM6,114.264163300116,22.3633996678861,0.013172906863473118
1989S0012,1989-03-10 00:00:00,1989-03-22 00:00:00,甲藻,链状亚历山大藻,EM1,114.259728331006,22.2684106394698,0.007869469487336557
1989S0013,1989-03-13 00:00:00,1989-03-14 00:00:00,其他藻类,品种不详,TM3,114.205350514436,22.453876420357,0.006680670750605264
1989S0014,1989-03-15 00:00:00,1989-03-16 00:00:00,硅藻,中肋海链藻,TM4,114.222335476795,22.443634949892,0.011239576366078708
1989S0015,1989-03-19 00:00:00,1989-03-20 00:00:00,甲藻,夜光藻,MM6,114.359905315332,22.458142285139,0.010283098456924242
1989S0016,1989-03-21 00:00:00,1989-03-24 00:00:00,甲藻,夜光藻,TM4,114.222293363462,22.4436331285727,0.011227633009645669
1989S0017,1989-03-29 00:00:00,1989-03-30 00:00:00,甲藻,的里亚斯特原甲藻,TM2,114.220996505231,22.421466338153,0.00952287026120842
1989S0018,1989-04-11 00:00:00,1989-04-17 01:00:00,甲藻,多纹膝沟藻,TM8,114.315073952468,22.481778601221,0.01730062272490892
1989S0019,1989-04-19 01:00:00,1989-04-20 01:00:00,甲藻,的里亚斯特原甲藻,TM3,114.186063523223,22.4440845288081,0.01731719002755702
1989S0020,1989-04-21 01:00:00,1989-04-22 01:00:00,甲藻,多纹膝沟藻,MM6,114.353152842604,22.44007776633,0.01581658099536969
1989S0021,1989-04-22 01:00:00,1989-04-23 01:00:00,甲藻,多纹膝沟藻,MM3,114.327697112045,22.5402510793877,0.027804270937908628
1989S0022,1989-05-29 01:00:00,1989-06-04 01:00:00,甲藻,微小原甲藻,TM3,114.196750111973,22.4420453723245,0.008385047904852621
1989S0022,1989-05-29 01:00:00,1989-06-04 01:00:00,甲藻,的里亚斯特原甲藻,TM3,114.196750111973,22.4420453723245,0.008385047904852621
1989S0022,1989-05-29 01:00:00,1989-06-04 01:00:00,硅藻,中肋骨条藻,TM3,114.196750111973,22.4420453723245,0.008385047904852621
1989S0023,1989-06-15 01:00:00,1989-06-16 01:00:00,硅藻,中肋骨条藻,VM2,114.216264594376,22.2964102417993,0.006086158086972133
1989S0024,1989-06-30 01:00:00,1989-07-01 01:00:00,其他藻类,品种不详,SM12,114.034134047831,22.2105220655568,0.0200200814779389
1989S0025,1989-07-02 01:00:00,1989-07-03 01:00:00,其他藻类,品种不详,SM2,114.182669684165,22.2406261413184,0.017108188012362933
1989S0026,1989-07-03 01:00:00,1989-07-04 01:00:00,硅藻,中肋骨条藻,JM3,114.256486669775,22.2890585295488,0.005087444806719587
1989S0027,1989-07-12 01:00:00,1989-07-13 01:00:00,硅藻,中肋骨条藻,VM2,114.215067025095,22.2955884530923,0.00519851282073201
1989S0028,1989-07-20 01:00:00,1989-07-21 01:00:00,硅藻,脆指管藻,TM4,114.222067346037,22.4443889055998,0.011913864248257942
1989S0028,1989-07-20 01:00:00,1989-07-21 01:00:00,硅藻,微小细柱藻,TM4,114.222067346037,22.4443889055998,0.011913864248257942
1989S0029,1989-08-07 01:00:00,1989-08-08 01:00:00,硅藻,海链藻,JM3,114.258992134586,22.2974153696564,0.0062309578036757
